id,concrete_cement,healthy_metal,incomplete,irregular_metal,other
7a5077a2,0.02333801,0.023169,0.1173697,0.8341489,0.001974375
7a50a0b0,0.6063704,0.03898057,0.2556013,0.08750281,0.01154491
7a46e23c,0.001315442,0.4442495,0.002813811,0.5507367,0.0008844605
7a51ad7a,0.0009626902,0.9675804,5.954428e-06,0.03071209,0.0007388244
7a4bd6f2,0.0002264214,0.2331452,0.007708859,0.7588162,0.0001033435
7a4686a2,0.0001353841,0.9888332,2.15454e-05,0.01092405,8.585332e-05
7a510da2,0.0002911878,0.9720885,7.910185e-05,0.01768107,0.009860212
7a4ee4d2,0.05806967,0.6848363,0.003666591,0.2354426,0.01798477
7a4fea58,0.008550794,0.827687,0.0002463041,0.1629594,0.0005565973
7a465ede,0.0008385358,0.007619277,0.1253544,0.8654134,0.0007743269
7a50e020,0.0005699978,0.113185,0.00201185,0.8840664,0.0001668552
7a50d45e,0.003020504,0.9783472,6.194732e-05,0.01722058,0.001349762
7a492f1a,0.002661666,0.9879782,1.237788e-05,0.00088086,0.00846698
7a4ce34e,0.03196388,0.3676315,0.004356482,0.5947771,0.001271019
7a4a1ea2,0.008832249,0.9421011,0.0005843196,0.0122742,0.0362081
7a4cf7c6,0.0001089568,0.001044211,0.3803024,0.6185295,1.500314e-05
7a4505de,0.0003032005,0.002213245,0.009473363,0.9879048,0.0001053563
7a46263a,0.0412792,0.1664828,0.009629866,0.7674927,0.01511554
7a4b7392,0.01304171,0.8701439,0.002850857,0.1128309,0.001132638
7a475f28,0.001835361,0.02472229,0.04055987,0.9318005,0.001081926
7a483af6,0.004301812,0.9902514,5.819452e-06,0.003771763,0.001669253
7a47b694,0.0001998678,0.9853297,6.077782e-06,0.01438245,8.180575e-05
7a4c7dbe,0.2881038,0.2867192,0.001653945,0.3884309,0.03509224
7a4967a0,0.1617999,0.03927197,0.03793263,0.759804,0.001191494
7a4dcf2a,0.01129974,0.03097251,0.0007276113,0.9553811,0.001619055
7a5076c6,0.003340164,0.9765594,0.0005902502,0.01454522,0.00496503
7a51eb82,0.0008022597,0.9666728,0.0002752765,0.03155115,0.0006984486
7a496a84,0.01472623,0.007950938,0.5781105,0.3988898,0.0003225247
7a4deed8,0.006276199,0.6998016,0.001021491,0.2849552,0.007945498
7a49c81c,0.001025709,0.01308636,0.02589305,0.9582693,0.001725588
7a51177a,0.05434101,0.9383626,4.011363e-06,0.003692715,0.003599671
7a4941ee,0.03241779,0.7091501,0.02228873,0.177092,0.05905139
7a51f35c,0.0194645,0.3012527,0.006926433,0.665367,0.00698931
7a4602f4,0.1213946,0.2300845,0.1012207,0.4789457,0.06835454
7a4bf0ba,0.0007161168,0.9881794,1.092938e-06,0.005779124,0.00532417
7a46269e,0.009677454,0.1106466,0.01125162,0.8673379,0.001086418
7a481256,0.01958502,0.04807328,0.000874365,0.9197636,0.01170375
7a4d9028,0.4012529,0.3187544,0.03210931,0.2461749,0.001708422
7a51ac30,0.08034378,0.7320485,0.001260965,0.1746215,0.01172531
7a45f91c,0.1480901,0.230823,0.04264725,0.5610901,0.01734955
7a45684e,0.003055415,0.03686478,0.002597519,0.9562061,0.001276127
7a509a84,0.0006313284,0.3589405,0.001302837,0.6352147,0.003910507
7a47448e,0.003447308,0.4358977,0.0003910043,0.559584,0.0006798923
7a469ade,0.00239341,0.0378697,0.007253275,0.9517971,0.000686519
7a47e86c,0.04837485,0.6068753,0.001885655,0.3313126,0.01155163
7a4899ba,0.0106768,0.3807196,0.002064295,0.6053234,0.001215954
7a454490,2.225953e-05,0.5104713,0.0002897146,0.4889666,0.0002500253
7a45558e,0.02502844,0.04933234,0.6639181,0.2556188,0.006102316
7a4637f6,0.0005497779,0.80877,0.001348017,0.186135,0.003197209
7a45be0c,0.003700207,0.03558622,0.013267,0.9442784,0.003168141
7a4ecede,0.06328807,0.08222536,0.005607988,0.785586,0.06329257
7a4652ae,0.01851984,0.7676415,0.0004400581,0.2065323,0.006866318
7a4fdb4e,0.001911815,0.002394226,0.07597255,0.9191411,0.000580416
7a4f59c6,0.01029269,0.2012113,0.003544101,0.7440394,0.04091252
7a4a5160,0.02864129,0.9126031,0.000354521,0.04362313,0.01477802
7a4ac6e0,0.06682502,0.01350817,0.246939,0.6669716,0.005756211
7a47be32,0.03166533,0.07501039,0.05295784,0.8394094,0.0009569937
7a46d904,0.6821284,0.1022337,0.09821115,0.1114809,0.005945939
7a476220,0.0003747652,0.04483376,0.002191942,0.9494215,0.003178105
7a4e47ac,0.00799033,0.897371,0.001815276,0.08813976,0.004683651
7a4be552,0.5400021,0.1027537,0.01351894,0.3200962,0.02362903
7a484a28,0.005115367,0.2727612,0.03640209,0.6812268,0.004494466
7a4beaa2,0.0007392226,0.9525055,3.123441e-05,0.04658598,0.0001382355
7a4f8ce8,3.019091e-06,0.02293553,0.0003833891,0.9766592,1.884851e-05
7a51d8ea,0.001651907,0.9427717,5.60454e-05,0.05191469,0.003605771
7a4583ba,0.0002289849,0.001514186,0.003117294,0.9949979,0.0001416812
7a4ffbd8,0.07792866,0.3316439,8.416268e-05,0.5133779,0.0769654
7a511e1e,0.02691121,0.4721489,0.01919179,0.4782464,0.003501689
7a4d79d0,0.0001172903,0.9676722,8.526444e-05,0.03198783,0.0001374212
7a51d52a,0.01248534,0.181357,0.007262048,0.792488,0.006407697
7a512dfa,0.05263242,0.0530483,0.008456988,0.6581381,0.2277242
7a4cb496,0.01081582,0.8108563,0.0008663315,0.09600387,0.08145758
7a4e0d96,0.00853231,0.01727394,0.1473329,0.8257989,0.001062
7a51929a,0.009438492,0.1500561,0.2270484,0.6108927,0.002564358
7a4b8b2a,0.02243355,0.2570088,0.08735182,0.5999745,0.03323139
7a490314,0.1760781,0.4091914,0.002874815,0.3905744,0.02128115
7a501cd0,0.04097061,0.2045408,0.06465866,0.6880692,0.001760739
7a48b026,0.0001704081,0.008674297,0.002593555,0.9885294,3.242383e-05
7a4a4ee0,0.001091461,0.9913396,1.888914e-05,0.006734908,0.000815077
7a4e93d8,0.0003204075,0.8720476,0.0001246195,0.1274067,0.0001006496
7a50d800,0.000323114,0.742021,0.0006299975,0.256833,0.0001928279
7a45d748,0.001606444,0.9367676,0.001454925,0.05944708,0.0007240177
7a4bbb04,0.004231699,0.9519736,9.290469e-05,0.0173148,0.02638702
7a45f552,0.08215287,0.06215382,0.009897334,0.8262308,0.01956517
7a51849e,0.0005444534,0.9921771,1.753723e-05,0.005639851,0.001621108
7a4a7c3a,0.007603754,0.9669455,0.0001995958,0.007694207,0.01755692
7a4bf1f0,0.002605108,0.09648906,0.04327437,0.8559984,0.001633052
7a4ef0a8,0.005439868,0.2339649,0.01396834,0.7455314,0.001095569
7a4cc288,0.07448383,0.1659386,0.001462211,0.2722503,0.4858651
7a5028a6,0.04141175,0.01663465,0.101901,0.8385136,0.00153906
7a504ae8,3.178113e-05,0.9900177,4.569074e-05,0.009734631,0.0001702663
7a4dd8b2,0.01077489,0.068385,0.01922234,0.90057,0.001047786
7a507946,0.007137434,0.1587132,0.009357162,0.823212,0.001580169
7a47b734,0.1261027,0.2974943,0.0280657,0.5320708,0.01626658
7a49e22a,0.003208941,0.05671176,0.006857245,0.9328103,0.0004117742
7a4cd638,0.07626114,0.05043922,0.003757143,0.8473808,0.02216168
7a4a73e8,0.004659611,0.7772591,0.0208336,0.1943494,0.002898348
7a4a999a,0.001925635,0.003044047,0.1049453,0.8897024,0.0003826376
7a4bdf26,0.004573706,0.9586419,0.0006352236,0.03065814,0.005491013
7a4bd3aa,0.0007952782,0.09556725,0.005565365,0.8977518,0.0003203061
7a4bf402,0.8894496,0.02106689,0.00124288,0.08613936,0.002101227
7a48e208,0.0006793262,0.01611807,0.01076097,0.9718713,0.0005704056
7a4afcdc,0.06093299,0.10055,0.003696054,0.8236626,0.01115831
7a4ecf4c,0.0005396684,0.9910864,3.146426e-06,0.007539148,0.000831513
7a4fc30c,0.1293506,0.3225785,0.01713452,0.5231621,0.007774372
7a452ec4,0.001207341,0.9770936,0.001012731,0.0193034,0.001382888
7a4ccbfc,0.5181307,0.009311475,0.006811359,0.4630161,0.002730372
7a46a6dc,0.0005195591,0.952343,0.0001369346,0.04365166,0.003348847
7a453040,8.207011e-05,0.9898621,1.509894e-05,0.009924993,0.0001156011
7a4d4604,0.2160577,0.6090539,0.001349343,0.116943,0.05659623
7a511f54,0.008761761,0.9850686,3.265518e-06,0.00107111,0.005095263
7a4fe238,0.0002415616,0.8008429,0.002511083,0.1952786,0.001125909
7a501d3e,0.006051624,0.7988201,0.0004453043,0.1830267,0.01165624
7a4c0802,0.003690029,0.1726415,0.01058481,0.759927,0.05315669
7a4bbde8,0.001965512,0.01088316,0.07045371,0.9139138,0.002783726
7a4e0e04,0.03773591,0.04388296,0.004043624,0.8781472,0.03619041
7a505484,0.06006081,0.5459799,0.005473345,0.3761792,0.01230685
7a509c1e,0.001248207,0.1359955,0.006143449,0.856084,0.0005288351
7a4ce146,0.002185787,0.787834,0.0004224722,0.2067163,0.002841485
7a50a254,0.01465319,0.9460537,0.0002988719,0.008457509,0.03053673
7a4d03a6,0.2620632,0.003357257,0.1157621,0.6161364,0.00268105
7a48eabe,0.06108445,0.2304783,0.1014794,0.3932184,0.2137395
7a452474,0.0002745083,0.00369958,0.06505793,0.9306298,0.0003381475
7a506b68,0.0006030136,0.3366609,0.002638767,0.6568466,0.0032506
7a478304,0.7688094,0.05776503,0.01235754,0.1566551,0.004412922
7a4f68f8,0.03695417,0.01513956,0.0747044,0.8583409,0.01486105
7a46beba,0.0003502528,0.9960842,3.822004e-05,0.00350348,2.369341e-05
7a4d7de0,0.01032765,0.6766466,0.007089629,0.3035062,0.002430076
7a489ff0,0.002372975,0.03399133,0.004423697,0.9590759,0.0001361461
7a498d84,0.000413049,0.9780954,8.23488e-05,0.02075255,0.000656561
7a519844,0.3925541,0.07483051,0.01724519,0.496483,0.01888717
7a4b9ed0,0.0001598079,0.9870175,0.0001370305,0.01250223,0.0001833867
7a51e97a,0.008307689,0.0598306,0.1838107,0.7462972,0.001753646
7a4e1700,0.2851082,0.03594862,0.0799688,0.5865873,0.01238711
7a4dbb98,0.004516406,0.9781662,0.0009383379,0.01394981,0.002429217
7a4ff692,0.05425337,0.00321852,0.3972068,0.5444456,0.0008756799
7a48e76c,0.3523857,0.01585963,0.0005344845,0.6250601,0.006159998
7a475bc2,0.01905126,0.2457737,0.09980749,0.6084678,0.0268997
7a49be44,0.03067313,0.7819807,0.0003740239,0.1867643,0.000207865
7a47a0a0,0.004794823,0.7854369,0.001403438,0.2071763,0.001188486
7a4d4ea6,0.007246266,0.03666848,0.04114623,0.9068573,0.008081755
7a491f48,0.001740658,0.03457222,0.001925368,0.9580389,0.003722781
7a4a6510,0.002729653,0.6049899,0.004295582,0.3702738,0.01771106
7a50dc10,0.1674058,0.1738933,0.1775548,0.4752718,0.005874272
7a51cdaa,0.04173001,0.8985552,0.001191259,0.05401561,0.004507907
7a48ad1a,0.01005331,0.9261186,0.0005974927,0.0303349,0.03289573
7a4bd896,0.000548551,0.08452258,0.002653273,0.9120137,0.0002619611
7a51cf58,0.1340965,0.6271828,0.0007880498,0.1671446,0.07078801
7a514498,0.009844801,0.3856398,0.01556277,0.5822209,0.00673174
7a44de60,0.02594125,0.8730025,0.001124933,0.08120494,0.0187264
7a4c0258,1.199964e-05,0.9608577,5.468373e-05,0.03887769,0.0001979555
7a48825e,0.06495485,0.1804826,0.004794131,0.729311,0.02045743
7a4680da,0.0005639782,0.9839113,0.0003551814,0.01011845,0.005051109
7a460cb8,0.000914108,0.958577,6.081278e-05,0.03802262,0.002425558
7a468774,3.18217e-05,0.8183693,9.03491e-06,0.1809929,0.0005969676
7a4bf600,0.0002170244,0.8842605,0.001165828,0.1141793,0.0001772726
7a514d26,0.0001725807,0.9807336,2.489205e-05,0.01845768,0.0006111633
7a4f4cb0,0.0007823705,0.9607747,2.832765e-05,0.02249256,0.01592208
7a45085e,0.02032328,0.3776346,0.008481166,0.5921068,0.001454088
7a50326a,0.8755773,0.04287601,0.003077045,0.06765698,0.01081286
7a46c2c0,0.0001048323,0.003342109,0.0002433694,0.9962549,5.471587e-05
7a49ec20,0.3218766,0.3492411,0.00377985,0.2771758,0.0479266
7a45b75e,0.05289992,0.1978571,0.03572357,0.6231268,0.0903926
7a485ea0,0.009587134,0.1143188,0.03204555,0.843392,0.0006564426
7a50bbf4,0.0123959,0.08640826,0.009787714,0.8735545,0.01785353
7a470992,0.05815268,0.1650276,0.006761412,0.5898677,0.1801906
7a5000a6,0.1317919,0.06941054,0.003984189,0.7054118,0.0894015
7a49ef0e,0.00196557,0.01298496,0.02993751,0.953946,0.001166017
7a4b6cf8,0.003266095,0.807605,0.0008623087,0.1563569,0.03190975
7a517c6a,0.0002488445,0.9567268,0.0001160603,0.04252427,0.0003840529
7a47fc1c,0.003655775,0.001857938,0.007157082,0.9870522,0.0002769553
7a4a1560,0.0004538981,0.888015,0.0001262431,0.1110861,0.0003186441
7a4c3354,0.01888908,0.6462775,0.007182981,0.3242109,0.003439533
7a4cd084,0.00271289,0.5270535,0.001232952,0.4670517,0.001949062
7a4e3212,0.0001299244,0.933672,8.752386e-05,0.06567544,0.0004351836
7a508ab2,0.002054542,0.8585102,0.001530838,0.1365635,0.001340856
7a4f63a8,0.1754394,0.1863237,0.08932292,0.5441119,0.004801986
7a4aae30,0.0004625653,0.8759497,0.002308951,0.1196687,0.001609969
7a510d34,0.08659154,0.04859549,0.08425243,0.769986,0.0105745
7a4e91da,0.09942129,0.2391564,0.05484714,0.5886018,0.01797331
7a491066,0.01451486,0.010462,0.05375391,0.9206592,0.0006100952
7a51163a,4.998295e-05,0.9895655,5.849387e-05,0.006884925,0.003441074
7a4660f0,0.005838558,0.9801729,0.0003493158,0.00729636,0.006342897
7a4d7480,0.01081525,0.3155628,0.01999756,0.6212134,0.03241098
7a4cc986,0.09532438,0.849525,0.0004784376,0.04293823,0.01173402
7a473d54,0.5205082,0.1305543,0.05488682,0.2882221,0.005828581
7a4c6d60,6.465288e-05,0.9856244,7.407913e-06,0.009318694,0.004984903
7a4a1e34,0.002746514,0.9394354,0.002062913,0.05540774,0.0003472717
7a4d06e4,0.04148999,0.297815,0.005163087,0.6531573,0.002374584
7a464e8a,0.0005235084,0.9871782,4.096132e-06,0.01184137,0.0004526748
7a480838,0.002483664,0.0588029,0.02683579,0.9113181,0.0005595526
7a4682f6,0.01159082,0.441612,0.0002688712,0.5456077,0.0009205998
7a45fcf0,0.1550539,0.4882139,0.002694322,0.3051163,0.04892158
7a502770,0.006183385,0.8375021,0.001386989,0.07052814,0.08439942
7a48291c,0.163136,0.1707764,0.003633649,0.6241608,0.03829321
7a45a71e,0.03776167,0.04775693,0.001876316,0.8850611,0.02754398
7a469c1e,0.1930406,0.1095417,0.002706236,0.6264339,0.06827756
7a4af64c,0.8276884,0.002091847,0.002680976,0.1608312,0.006707583
7a4bf11e,0.001185918,0.01251839,0.04214492,0.9431674,0.0009833006
7a4c9e2a,0.006546949,0.2383358,0.00320654,0.7477,0.004210735
7a4d5324,0.01224471,0.3669907,0.01544148,0.6015397,0.003783454
7a510e06,0.000672508,0.6604292,0.01093547,0.3269706,0.0009920861
7a4a11fa,0.0009181286,0.008992879,0.02339307,0.9661606,0.0005352907
7a48552c,0.002562544,0.6753469,0.002884336,0.3072564,0.01194974
7a46a39e,0.009826972,0.1765138,0.003467297,0.7821994,0.02799259
7a50a182,0.0005072732,0.9685044,0.0001595351,0.03068944,0.0001392898
7a4cf21c,0.00758357,0.01105861,0.1744782,0.7980537,0.008825951
7a4b2fae,0.004268093,0.2439326,0.01149534,0.7317137,0.008590338
7a4690fc,6.105495e-05,0.9487097,1.979245e-05,0.05085085,0.0003586069
7a487b4c,0.0001405902,0.6857467,0.001094971,0.3105896,0.002428076
7a5048e0,0.0002145082,0.9924449,2.037801e-05,0.00706674,0.0002535583
7a46ba8c,0.01719573,0.8232453,0.00197708,0.1509117,0.006670115
7a4788fe,0.3347724,0.03502785,0.01784756,0.5535985,0.05875359
7a4a8464,0.0006955214,0.5773413,0.001731187,0.4139427,0.006289205
7a4db6fc,7.745105e-05,0.9633371,1.771434e-06,0.00176263,0.03482119
7a4ff1a6,0.0102436,0.00519116,0.001668327,0.9764292,0.006467687
7a50897c,0.0001610313,0.02610443,0.005785017,0.9676774,0.0002721312
7a4daa54,0.9405466,0.007930365,0.001578392,0.009250671,0.0406941
7a467752,0.02523797,0.04375583,0.1138236,0.8166992,0.0004834997
7a4796be,0.002478759,0.3762915,0.002810234,0.6165847,0.001834824
7a4a3702,0.05279854,0.0772709,0.1338815,0.642333,0.09371609
7a468008,0.09354112,0.02659408,0.09705458,0.7766429,0.006167223
7a45f476,0.0008460207,0.06549384,0.001479341,0.9314398,0.0007410672
7a492a2e,0.8121569,0.006246883,0.006397097,0.163968,0.01123113
7a450570,0.2375091,0.100684,0.01943728,0.4654064,0.1769633
7a48631e,0.01217128,0.8987758,0.0004026756,0.03123392,0.05741633
7a4d8466,0.7890221,0.03900751,0.0222304,0.1481382,0.001601724
7a50cbd0,0.0002761838,0.9700117,3.834303e-05,0.02952418,0.0001496181
7a48064e,0.0006590209,0.04282424,0.003850994,0.9524741,0.000191705
7a4511c8,0.0005744399,0.4707457,0.0001639074,0.5273716,0.001144352
7a483880,0.01565455,0.9232597,0.000137915,0.03022937,0.03071845
7a50bb2c,0.001376062,0.0221207,0.004138755,0.9719406,0.00042391
7a4ee6ee,0.003012916,0.0347827,0.02496344,0.9366263,0.0006146975
7a4656f0,0.03308431,0.5399101,0.02512005,0.3585337,0.0433519
7a4b06a0,4.082353e-06,0.9617963,1.02063e-05,0.03816116,2.813706e-05
7a4e7a2e,0.4151847,0.008595138,0.0005778775,0.5702244,0.005417867
7a501bf4,0.0004320437,0.4121802,0.09612674,0.490232,0.001029167
7a4fc50a,0.02088291,0.05012512,0.1240777,0.7945042,0.0104101
7a4e411c,0.001729031,0.48556,0.00319602,0.504642,0.004872914
7a516d92,0.002619467,0.9098982,0.0005463946,0.07359562,0.01334029
7a456af6,0.0001738997,0.1527946,0.0007706005,0.8461676,9.326422e-05
7a4fca50,0.004640124,0.9498113,0.001374296,0.04304242,0.001131821
7a4aef44,0.001028501,0.007552189,0.02741527,0.9631585,0.0008455187
7a4d8e8e,0.315039,0.1261254,0.02126135,0.437205,0.1003692
7a4e1d2c,0.005801859,0.003039355,0.04399827,0.9467862,0.0003744238
7a4fb1f0,0.0005577315,0.9593252,0.0001174151,0.03936075,0.0006389617
7a46afec,0.0002494034,0.8220782,0.0009417256,0.1754362,0.001294488
7a470064,0.05276435,0.1616694,0.001490972,0.5233004,0.2607749
7a4b4bb0,0.003967222,0.7026519,0.0004423566,0.2856362,0.007302223
7a49210a,0.3552074,0.041205,0.008825545,0.5657017,0.02906035
7a5013ca,0.002738405,0.9739282,9.221159e-05,0.01705025,0.006190932
7a4a3982,0.07379068,0.04523266,0.3522576,0.5243026,0.004416439
7a5027d4,0.05529357,0.1105375,0.314125,0.518559,0.001484912
7a4e9108,0.001322382,0.8635214,0.0002104161,0.1348764,6.950284e-05
7a4c2cba,0.008714333,0.009320103,0.1894297,0.7902747,0.002261135
7a45f84a,0.0004514167,0.9580432,4.782253e-05,0.02111533,0.0203422
7a464ad4,0.02629545,0.01846476,0.1788846,0.7725015,0.003853733
7a4ab376,0.02238045,0.0343523,0.003798368,0.9310064,0.008462427
7a50d31e,0.001602047,0.8886423,0.0005235142,0.1058258,0.003406346
7a4c89b2,0.005849696,0.1331557,0.007277712,0.85309,0.0006268687
7a5090c0,0.0004952351,0.9621754,8.666737e-05,0.03619483,0.001047826
7a50d58a,0.0002569865,0.06820249,0.003726131,0.9277852,2.917897e-05
7a49ae90,0.7724251,0.01277236,0.1163347,0.08152682,0.01694102
7a4c1ee6,9.054906e-05,0.9804378,2.854662e-05,0.0193313,0.0001118209
7a4f3d1a,0.008260023,0.09108903,0.002480973,0.8936229,0.004547038
7a4952c4,0.005023138,0.8776371,0.002247786,0.09657882,0.01851312
7a4898e8,0.07021414,0.7228271,0.0002301652,0.174105,0.03262357
7a4862ba,0.00132281,0.0329174,0.01577525,0.9461187,0.003865811
7a4a2cee,0.1022683,0.1848841,0.008980752,0.7001491,0.003717733
7a49c7b8,0.009367997,0.9069191,0.0006080605,0.08214391,0.0009608916
7a49418a,0.4151307,0.08396661,0.1538163,0.3407904,0.006295986
7a492b6e,0.01051517,0.1393968,0.06657722,0.7742035,0.009307317
7a4b5862,0.05171787,0.04459102,0.2207667,0.6686079,0.0143166
7a4ffa34,0.00907447,0.152546,0.01175292,0.8262786,0.0003480005
7a45baba,0.002508857,0.876091,0.001608754,0.1179557,0.001835703
7a51e8a8,0.4166822,0.1002125,0.01580815,0.4555711,0.01172604
7a4cdcc8,0.02110359,0.3244194,0.004027121,0.5956128,0.05483707
7a496c96,0.0007518822,0.4630253,0.01834108,0.5098946,0.007987225
7a50d9a4,0.2257101,0.1122125,0.3476923,0.3014355,0.0129497
7a4912dc,0.02847346,0.1197086,0.01218986,0.834628,0.005000087
7a491138,0.002619006,0.7195778,0.001483778,0.2749869,0.001332486
7a49d32a,0.01092664,0.5275531,0.01049005,0.4500121,0.001018079
7a468e90,0.0180169,0.07018968,0.1180073,0.7910237,0.002762483
7a461302,0.0006268692,0.02596084,0.01411472,0.9590011,0.0002964627
7a4fef94,3.489009e-05,0.9510448,0.0001208717,0.04866603,0.0001334217
7a4ed104,0.002309107,0.6779149,0.001826526,0.3176577,0.0002917942
7a49d744,0.4502223,0.01308894,0.1903713,0.3402462,0.006071214
7a4d8056,0.003191002,0.8574533,0.0009898541,0.132418,0.005947834
7a4706c2,0.05788903,0.1190789,0.03135179,0.7037566,0.08792364
7a4b3c1a,0.001746809,0.5319529,0.001008527,0.4649825,0.000309265
7a4fbe84,0.000339303,0.287101,0.001273606,0.7111906,9.553937e-05
7a4679d2,0.05075148,0.4413806,0.0001876737,0.07979441,0.4278858
7a46892c,4.201501e-05,0.002645221,0.003227748,0.9938606,0.0002244553
7a4730b6,0.08191524,0.8386973,0.0002323914,0.04698422,0.03217079
7a51a640,0.001267256,0.9421291,4.417017e-05,0.05578082,0.0007787456
7a510636,0.03745354,0.5425594,0.002898151,0.3573406,0.05974827
7a4ace60,0.001032171,0.02987674,0.01820146,0.9507133,0.0001763722
7a5171c0,0.01692818,0.4773126,0.00371665,0.4989918,0.003050763
7a48ca2a,0.004342068,0.7349375,0.007410776,0.1625299,0.09077961
7a4b4ef8,0.001453843,0.9557773,0.0002537479,0.04166788,0.0008472503
7a484474,0.002664688,0.03460982,0.01343346,0.9437219,0.005570126
7a4f3ebe,0.0009254533,0.5414076,0.0004158422,0.4570746,0.0001765055
7a49eb44,0.06750454,0.04454646,0.02478087,0.8324685,0.03069953
7a494e3c,0.009564727,0.04517994,0.001494579,0.939743,0.004017797
7a4d0270,0.0002951536,0.7508205,0.0002534511,0.2476472,0.0009836568
7a4b7874,0.01637008,0.9064288,0.0007220394,0.05550748,0.02097158
7a458888,0.002950656,0.9197817,0.0004896558,0.07574727,0.001030642
7a4888bc,0.1365728,0.2420542,0.02744385,0.5862194,0.007709729
7a4f6e48,0.06964047,0.05657911,0.07516142,0.797395,0.001223959
7a4507f0,0.3433527,0.4252206,0.006870299,0.1912324,0.03332394
7a4fc0fa,0.004524411,0.012544,0.02859436,0.9515463,0.002790988
7a4b001a,0.006168025,0.5233305,2.801758e-05,0.4702629,0.0002104689
7a46ede0,0.004288308,0.0231153,0.01429175,0.955581,0.002723641
7a511b9e,0.06338101,0.03118228,0.6961086,0.1130358,0.09629226
7a480b6c,0.006515938,0.9068173,0.0001928314,0.08612145,0.0003525003
7a4f774e,0.004215012,0.8708146,0.0002087414,0.1246352,0.0001264705
7a4907b0,0.1924131,0.1130895,0.2007199,0.4280394,0.06573804
7a4d0e3c,0.0001570218,0.01684699,0.08507618,0.896891,0.001028904
7a48af2c,0.004255479,0.6417305,0.0005238033,0.3526695,0.0008206789
7a4d971c,0.0006078625,0.9770886,4.80401e-05,0.002744357,0.01951116
7a4b19ec,0.006272032,0.09874298,0.03517627,0.8587262,0.00108239
7a465be6,0.0003113311,0.1052905,0.01037846,0.8823513,0.001668488
7a4784e4,0.002511466,0.672772,0.005431855,0.317398,0.001886655
7a4c7c88,0.09399674,0.2007284,0.001016373,0.5976146,0.1066439
7a4a2118,0.01499847,0.3475811,0.001146531,0.583234,0.05303994
7a48cf8e,0.003510346,0.3908662,0.003797401,0.5999848,0.001841163
7a4cf0dc,0.136825,0.2207423,0.03524005,0.4995545,0.1076381
7a488e34,0.2357592,0.04772548,0.08563879,0.6128096,0.01806685
7a4febf2,0.00120729,0.003374449,0.01389036,0.9814028,0.0001250871
7a4bb7bc,0.5747128,0.06007863,0.0006912306,0.2860023,0.07851518
7a4c5a0a,0.004644883,0.470919,0.04604107,0.4756827,0.002712308
7a467d24,0.007046134,0.7025797,0.0003045093,0.2889039,0.00116581
7a463652,0.281104,0.2745363,0.08289411,0.3546523,0.006813298
7a4d6ee0,0.01028138,0.7950931,0.008662401,0.1701868,0.0157764
7a4eb296,0.008090831,0.1471499,0.02943393,0.8138592,0.001466167
7a4ccb2a,0.001762124,0.2953586,0.003288269,0.6986919,0.0008991265
7a4da07c,0.0007000261,0.9931849,1.659983e-06,0.0007168082,0.005396621
7a4959b8,0.002866651,0.003539104,0.06565666,0.927319,0.000618445
7a4f5a34,0.4647307,0.04556349,0.01364812,0.4511845,0.02487314
7a4cd5d4,0.06339821,0.1972532,0.01211531,0.7225724,0.004660813
7a49fad0,0.0009048916,0.9528161,0.000621895,0.0437379,0.00191924
7a4f4d14,0.0003882838,0.9945157,6.756829e-05,0.004741353,0.0002870761
7a4fcbfe,0.003962255,0.6728704,0.02229603,0.2997318,0.001139524
7a45a4f8,0.001239605,0.03876999,0.0008787186,0.9582049,0.000906682
7a4edb90,0.002497959,0.97539,0.0001524461,0.02182857,0.0001310502
7a4fb04c,0.0280045,0.7875031,0.002837535,0.1774748,0.004180067
7a4cc42c,0.002565641,0.05067427,0.01501305,0.9316462,0.0001008967
7a45acb4,0.006745404,0.02522413,0.1844099,0.7830951,0.0005256099
7a45f5ca,0.04467521,0.02554362,0.008248077,0.8899657,0.03156744
7a459dbe,0.01730349,0.2942581,0.0624374,0.6227574,0.003243641
7a4cd7dc,0.007254622,0.02147898,0.002798859,0.9659708,0.002496708
7a47f5dc,0.0001792925,0.9387133,0.0003109811,0.05762251,0.003174035
7a4b368e,7.434065e-06,0.001847737,0.0002905539,0.9978052,4.914449e-05
7a4b21b2,0.01045143,0.8795172,0.001634813,0.08645015,0.02194653
7a47ab5e,0.08478112,0.8332793,0.0009738914,0.0166103,0.06435543
7a473566,0.001805194,0.1450347,0.002369413,0.8505211,0.0002696403
7a452550,0.03185161,0.2772253,0.003275443,0.6866271,0.001020486
7a45ff7a,0.001698323,0.9857967,2.238564e-06,0.00657279,0.005929863
7a46498a,0.04433348,0.3419825,0.1873759,0.4015243,0.02478375
7a4993b0,0.1942912,0.0472892,0.008826298,0.6924749,0.05711835
7a452924,0.06507733,0.5959815,0.0002775887,0.280132,0.05853149
7a4eedb0,0.0007735509,0.5389922,0.001253357,0.4499878,0.008993077
7a4c0bae,0.003261672,0.002770991,0.03637794,0.9569839,0.0006055168
7a458310,0.005601615,0.7924199,0.0005650081,0.2011575,0.0002561233
7a4d8f60,0.01155933,0.04960966,0.1130302,0.8215124,0.004288476
7a517b2a,0.009865111,0.9721708,0.0001705575,0.009893702,0.007899905
7a4ba4e8,0.002453674,0.714345,0.001237476,0.2817405,0.0002232621
7a4d9c62,0.001652234,0.621399,0.000483955,0.3730884,0.00337644
